model,girderName,L,D,w_oh,ts,S,Nb,n_bm1,n_bm2,n_bm3,n_bm4,n_r1,n_r2,n_r3,n_r4,sum_RY,d-G1,d-G2,d-G3,d-G4
Tx28-L_70-Nb_6-S_60-O_15-ts_85,Tx28,70.0,28.0,1.5,8.5,6.0,6.0,0.40186251700648123,0.2943779251698325,0.16509471088422167,0.07582963435368083,0.8320023437493343,0.11606566685258571,0.07904940708699032,0.009368572126108577,5.361932875302955e-05,0.205469325184822,0.1311949342489242,0.0727318525314331,0.0334011502563953
Tx28-L_70-Nb_6-S_60-O_15-ts_100,Tx28,70.0,28.0,1.5,10.0,6.0,6.0,0.3844245578228217,0.28978840136031236,0.17054329931959145,0.08384299319721183,0.8321668526779057,0.11525915178562207,0.08370711495529018,0.01627853131974144,5.163568614818814e-05,0.1762918084859848,0.1161058992147445,0.0675442963838577,0.0332635343074798
Tx28-L_70-Nb_6-S_60-O_20-ts_85,Tx28,70.0,28.0,2.0,8.5,6.0,6.0,0.42241255102007025,0.2914903741494267,0.15950267006789962,0.07131665816320824,0.8860943638385768,0.07141632952003216,0.07816311383922318,0.0034668718610463335,5.37719166544548e-05,0.2073915302753448,0.1294765919446945,0.0702694281935691,0.0315049588680267
Tx28-L_70-Nb_6-S_60-O_20-ts_100,Tx28,70.0,28.0,2.0,10.0,6.0,6.0,0.4034040476187249,0.2875410204079332,0.16580588435360885,0.079624591836671,0.8864927455350051,0.07064493582583634,0.08271280691957668,0.010564402553004943,5.419916274718162e-05,0.1776231974363327,0.1148673668503761,0.0656465888023376,0.0316845215857028
Tx28-L_70-Nb_6-S_60-O_25-ts_85,Tx28,70.0,28.0,2.5,8.5,6.0,6.0,0.4426243537411425,0.2887801700677962,0.1539225340134823,0.06675463860538877,0.9387696428563918,0.02923348911828018,0.0764875976561888,-0.002304047502788335,5.593866468700526e-05,0.2096761465072631,0.1278815567493438,0.0678311511874198,0.0295903421938419
Tx28-L_70-Nb_6-S_60-O_25-ts_100,Tx28,70.0,28.0,2.5,10.0,6.0,6.0,0.42203666666632905,0.2855534693875267,0.16110511904749017,0.07534382653055197,0.9387845982135347,0.029466406249976426,0.0807695382253818,0.0050144426618263455,5.395502213900727e-05,0.1793427318334579,0.1137759983539581,0.0637833625078201,0.0300829019397497
Tx28-L_70-Nb_6-S_60-O_30-ts_85,Tx28,70.0,28.0,3.0,8.5,6.0,6.0,0.46210139455745347,0.2862153741494309,0.14845675170056152,0.06226144557818148,0.9913734374992068,-0.01290466657365039,0.07482476283476157,-0.008022530691957866,4.9560490893441056e-05,0.2120717167854309,0.1263738274574279,0.0654522255063057,0.0277082175016403
Tx28-L_70-Nb_6-S_60-O_30-ts_100,Tx28,70.0,28.0,3.0,10.0,6.0,6.0,0.43988993197243725,0.2837286734691608,0.1565263945576979,0.07113237244892269,0.9908863839277787,-0.011458046177446191,0.07877556501109768,-0.000464411272321057,5.978387954996833e-05,0.1811834871768951,0.1127716600894928,0.0619762353599071,0.0285098850727081
Tx28-L_70-Nb_6-S_90-O_15-ts_85,Tx28,70.0,28.0,1.5,8.5,9.0,6.0,0.5131178571424467,0.312429149659614,0.11869056122439485,0.02610421343535327,0.8670065848207349,0.13619485212042676,0.032397628348188365,-0.013436376081183447,5.4870549448082784e-05,0.2387352734804153,0.1205430403351783,0.0450111106038093,0.0094570834189653
Tx28-L_70-Nb_6-S_90-O_15-ts_100,Tx28,70.0,28.0,1.5,10.0,9.0,6.0,0.4911077551016479,0.31292880952355917,0.12992255102030423,0.034453031462557474,0.8680083147314485,0.13296505301328645,0.04059663085934252,-0.011168495396196422,6.0394231141458476e-05,0.20476695895195,0.108857050538063,0.0446579419076442,0.0116971498355269
Tx28-L_70-Nb_6-S_90-O_21-ts_85,Tx28,70.0,28.0,2.1666666666666665,8.5,9.0,6.0,0.5413614965982063,0.30345853741472323,0.10881053571419866,0.02157280612243172,0.9210481026778345,0.08930746372760712,0.029537053571404938,-0.01772044154574475,4.919427991012526e-05,0.2419256120920181,0.1165371909737587,0.041412953287363,0.0077638123184442
Tx28-L_70-Nb_6-S_90-O_21-ts_100,Tx28,70.0,28.0,2.1666666666666665,10.0,9.0,6.0,0.5168413945574097,0.3061275850337687,0.12113312925160377,0.029788588435350316,0.9231967633921186,0.08495359933028918,0.038554799107112014,-0.015957434082018482,5.584711195183445e-05,0.2071414142847061,0.1060252860188484,0.04178262129426,0.010149291716516
Tx28-L_70-Nb_6-S_90-O_28-ts_85,Tx28,70.0,28.0,2.8333333333333335,8.5,9.0,6.0,0.5691652380947827,0.2945711564623494,0.09890612244890047,0.016960510204068063,0.9744568080349346,0.043693920898402544,0.026107250976541617,-0.02200191476002704,5.487054947650449e-05,0.2455861270427703,0.1126348301768302,0.0378150716423988,0.006040830630809
Tx28-L_70-Nb_6-S_90-O_28-ts_100,Tx28,70.0,28.0,2.8333333333333335,10.0,9.0,6.0,0.5421757142852806,0.2994442857140462,0.11229294217678092,0.025000412414945987,0.9772904017849324,0.039036760602647345,0.03566639578680182,-0.02073566196984948,5.511469008467884e-05,0.2100197225809097,0.1033070012927055,0.0388994142413139,0.0085589885711669
Tx28-L_70-Nb_6-S_90-O_35-ts_85,Tx28,70.0,28.0,3.5,8.5,9.0,6.0,0.5959983673464619,0.2859849999997712,0.08919891156455449,0.012405679209173749,1.0277984374991778,-0.001934012276784167,0.022752090890048763,-0.026263666643394166,4.937738539467773e-05,0.2494255155324936,0.1088803485035896,0.0342992842197418,0.0043405406177043
Tx28-L_70-Nb_6-S_90-O_35-ts_100,Tx28,70.0,28.0,3.5,10.0,9.0,6.0,0.5664787414961455,0.2930598639453438,0.10365166666658375,0.020272255527194666,1.031297544642032,-0.006842578124994525,0.03282312360488446,-0.025480247279555508,5.1574651024566265e-05,0.2130687832832336,0.1007200479507446,0.0360887162387371,0.0069889803417027
Tx28-L_70-Nb_6-S_120-O_15-ts_85,Tx28,70.0,28.0,1.5,8.5,12.0,6.0,0.5998445578226493,0.2956585714283349,0.06938603316320979,0.00017678890306108307,0.8967980468742824,0.12801414620525473,0.0024687970842614177,-0.016805473981571378,5.944437145899428e-05,0.2613673210144043,0.1039719358086586,0.0233724098652601,-8.627434029095894e-35
Tx28-L_70-Nb_6-S_120-O_15-ts_100,Tx28,70.0,28.0,1.5,10.0,12.0,6.0,0.5751148299315127,0.30276741496574416,0.0831433588434709,0.004299318399231254,0.8971542410707108,0.12746849888382658,0.009371275111599645,-0.01809184919083374,5.290216567743755e-05,0.2246714979410171,0.0963138714432716,0.0258801933377981,0.0009011928341351
Tx28-L_70-Nb_6-S_120-O_21-ts_85,Tx28,70.0,28.0,2.1666666666666665,8.5,12.0,6.0,0.6275439455777293,0.2818882312922915,0.060232210884305554,0.0001588590328708338,0.9402818080349619,0.08804633789055456,-2.0124162946412467e-06,-0.018504854910699482,5.992883801297921e-05,0.2645902931690216,0.0987378284335136,0.0203394182026386,-9.488455516452524e-35
Tx28-L_70-Nb_6-S_120-O_21-ts_100,Tx28,70.0,28.0,2.1666666666666665,10.0,12.0,6.0,0.6003281632648259,0.291939659863712,0.07436859693871602,0.0014011272321417362,0.9419643973206749,0.0863835728235916,0.007409121268130233,-0.020468305315273803,5.3344670575938835e-05,0.2271627485752105,0.0925155207514762,0.0232792980968952,2.4579283490311354e-05
Tx28-L_70-Nb_6-S_120-O_28-ts_85,Tx28,70.0,28.0,2.8333333333333335,8.5,12.0,6.0,0.6550401360538978,0.26808081632631614,0.051032121598598636,0.00014041028911553391,0.9835241071420703,0.04870069754460389,-0.0028438092912923675,-0.02020750732420258,4.674142959970595e-05,0.2682730555534363,0.0935498103499412,0.0172887109220027,-1.0351179404319179e-34
Tx28-L_70-Nb_6-S_120-O_28-ts_100,Tx28,70.0,28.0,2.8333333333333335,10.0,12.0,6.0,0.6254435374144656,0.2810547278909316,0.06548812074824693,0.00024722955197684304,0.9862602678563538,0.04645382952005212,0.0048440769740474635,-0.02285693533759332,5.50383961552825e-05,0.2301504462957382,0.0887622013688087,0.0206423476338386,-1.1689159446437502e-34
Tx28-L_70-Nb_6-S_120-O_35-ts_85,Tx28,70.0,28.0,3.5,8.5,12.0,6.0,0.6817678231287063,0.25459146258483034,0.04200289540812967,0.00012213860544207916,1.02668638392775,0.009397576032358553,-0.005637402343745489,-0.02191141357420122,5.1750127099126075e-05,0.2721344828605652,0.0884976461529731,0.0142989391461014,-1.1214530643418964e-34
Tx28-L_70-Nb_6-S_120-O_35-ts_100,Tx28,70.0,28.0,3.5,10.0,12.0,6.0,0.6497605442171673,0.2704764965984231,0.05677490646253962,0.00022866496598621163,1.0304709821420328,0.006588875906802764,0.0023117039271744895,-0.025241999162926236,5.5831853146059984e-05,0.2333058565855026,0.0851261541247367,0.0180578846484422,-1.2899388277794146e-34
Tx34-L_51-Nb_6-S_60-O_15-ts_85,Tx34,51.0,34.0,1.5,8.5,6.0,6.0,0.5357276688448873,0.30215859284866253,0.10789664231697121,0.02083499535433422,0.9094413296561351,0.10374944469967191,0.02542800963156667,-0.019227852615640258,4.376216622148377e-05,0.0530597232282161,0.0256215799599885,0.0089354058727622,0.0015593437710776
Tx34-L_51-Nb_6-S_60-O_15-ts_100,Tx34,51.0,34.0,1.5,10.0,6.0,6.0,0.5149222094062266,0.3056163014222853,0.11902994040744033,0.02712430915991678,0.901399662989475,0.11211910232834169,0.031489205154692945,-0.016908528645819806,4.235835763921614e-05,0.0464521348476409,0.0236755888909101,0.0090543823316693,0.0019707938190549
Tx34-L_51-Nb_6-S_60-O_20-ts_85,Tx34,51.0,34.0,2.0,8.5,6.0,6.0,0.5670970780464514,0.2915536652567192,0.09646704793020604,0.015823331170690916,0.9750939031854944,0.044841686772329324,0.023400175206782753,-0.02433146637559328,4.095454904984308e-05,0.0540385507047176,0.0245704501867294,0.0080039948225021,0.0011381136719137
Tx34-L_51-Nb_6-S_60-O_20-ts_100,Tx34,51.0,34.0,2.0,10.0,6.0,6.0,0.543947840573703,0.2973501217478077,0.10862681020111777,0.021792555747771877,0.9659612438717763,0.0560861672793669,0.028420192344493195,-0.022181362974859706,4.0649373261203436e-05,0.047203991562128,0.0229115951806306,0.0082800015807151,0.001568247214891
Tx34-L_51-Nb_6-S_60-O_25-ts_85,Tx34,51.0,34.0,2.5,8.5,6.0,6.0,0.5982978341658676,0.28096283480690065,0.08499195822112898,0.01074289736318505,1.0400445772050504,-0.01271470731846409,0.020752877029701536,-0.0294047803691554,3.846736642998394e-05,0.0551058575510978,0.02353460714221,0.0070708952844142,0.000711761880666
Tx34-L_51-Nb_6-S_60-O_25-ts_100,Tx34,51.0,34.0,2.5,10.0,6.0,6.0,0.572758746635451,0.2891629181081885,0.09816786011782484,0.016353924372023314,1.0294384957099607,0.0020452186734052267,0.02456121945846687,-0.027452392578103037,4.547115062081275e-05,0.0480563789606094,0.0221680589020252,0.0075033106841146,0.0011577374534681
Tx34-L_51-Nb_6-S_60-O_30-ts_85,Tx34,51.0,34.0,3.0,8.5,6.0,6.0,0.6288226963983179,0.2706176790975664,0.073671416442335,0.00570796688773092,1.104961243871665,-0.07027056525729672,0.018139539531618454,-0.034464424881253064,3.601070138614659e-05,0.0562086813151836,0.0225259978324174,0.0061528133228421,0.0002897882368415
Tx34-L_51-Nb_6-S_60-O_30-ts_100,Tx34,51.0,34.0,3.0,10.0,6.0,6.0,0.6007930923998782,0.28124859028556254,0.08787459951293751,0.010958343345499371,1.0928112745089298,-0.051871529373426636,0.020690353094346192,-0.03270065487129737,4.168697090989326e-05,0.0489487722516059,0.0214515309780836,0.0067406585440039,0.0007507574628107
Tx34-L_51-Nb_6-S_90-O_15-ts_85,Tx34,51.0,34.0,1.5,8.5,9.0,6.0,0.6565106369339871,0.26393970267824585,0.03852675653591689,3.805311633943835e-05,0.9464400275727722,0.08483915441169684,-0.012100497376675368,-0.01507163133807005,4.346271249033862e-05,0.0599100105464458,0.0193651169538497,0.0024649896658957,-5.603564925186166e-35
Tx34-L_51-Nb_6-S_90-O_15-ts_100,Tx34,51.0,34.0,1.5,10.0,9.0,6.0,0.6334195181335442,0.27676278354456907,0.049610005766973,0.0001234782745817928,0.9415109528178742,0.09249348000911718,-0.007562304328463619,-0.018742808622457433,4.07509395685679e-05,0.0525977574288845,0.0186406709253788,0.0030988086946308,-6.958056415541844e-35
Tx34-L_51-Nb_6-S_90-O_24-ts_85,Tx34,51.0,34.0,2.4166666666666665,8.5,9.0,6.0,0.7139596309106168,0.22827630398546392,0.021811831186705606,6.196691426770001e-06,1.0367784926462293,-0.005056159524352572,-0.011991914636938937,-0.017044160730684894,3.871913644104552e-05,0.0617516301572322,0.0164975058287382,0.0012922291643917,-6.329494675778834e-35
Tx34-L_51-Nb_6-S_90-O_24-ts_100,Tx34,51.0,34.0,2.4166666666666665,10.0,9.0,6.0,0.6867508650513537,0.2475119505316487,0.0321148056035883,8.26024445725342e-05,1.0321894148276056,0.0047195482440985535,-0.009002453972304378,-0.021821928136471512,4.0132481785803975e-05,0.0541009157896041,0.0164678394794464,0.0019791743252426,-8.093477773643741e-35
Tx34-L_51-Nb_6-S_90-O_33-ts_85,Tx34,51.0,34.0,3.3333333333333335,8.5,9.0,6.0,0.7702747661149804,0.19313696655117188,0.005398100089704767,-2.5865452390085673e-05,1.1268121936265496,-0.09437551700360097,-0.012165779861739655,-0.01899137848497255,4.083438607693779e-05,0.0637671798467636,0.0136905722320079,0.0001416710583725,-7.046028507170841e-35
Tx34-L_51-Nb_6-S_90-O_33-ts_100,Tx34,51.0,34.0,3.3333333333333335,10.0,9.0,6.0,0.7388749199020105,0.2187858996538042,0.014857164311791266,4.100986799945457e-05,1.122301930146161,-0.08197212009797364,-0.010957507563563536,-0.02487555290668966,4.705043527764019e-05,0.0557968579232692,0.0143514415249228,0.0008740553748793,-9.219473366008723e-35
Tx34-L_51-Nb_6-S_90-O_42-ts_85,Tx34,51.0,34.0,4.25,8.5,9.0,6.0,0.8248593489676855,0.15907881583993425,0.0001948509387413538,-5.750871184355581e-05,1.2166629901951052,-0.18354781326578454,-0.012264424641917272,-0.020960559321368036,4.600330088777582e-05,0.0659227669239044,0.0109729571267962,-4.6035627547892147e-35,-7.770677726563955e-35
Tx34-L_51-Nb_6-S_90-O_42-ts_100,Tx34,51.0,34.0,4.25,10.0,9.0,6.0,0.789100089708455,0.19117888952951512,0.00042722125104092436,-3.94229382929327e-08,1.2122257965676577,-0.16851771216285538,-0.012819516649422954,-0.02794932406554137,4.178806040044947e-05,0.0576222278177738,0.0123173464089632,-4.8023756985060974e-35,-1.0352943793789114e-34
Tx34-L_51-Nb_6-S_120-O_15-ts_85,Tx34,51.0,34.0,1.5,8.5,12.0,6.0,0.7423376265532956,0.20820397603469182,0.0002967271326931177,-5.042394051162184e-05,0.9689418658080483,0.05951841107532003,-0.021808012120846525,-0.006272525562954541,3.563495370428882e-05,0.0641078352928161,0.0137586640194058,-8.113333755856802e-35,-2.334831107053353e-35
Tx34-L_51-Nb_6-S_120-O_15-ts_100,Tx34,51.0,34.0,1.5,10.0,12.0,6.0,0.719207868767847,0.22650320389575623,0.006227302900321815,-2.1390010252449887e-05,0.9653397671560905,0.06778260952813205,-0.021757711971489947,-0.010136159859443484,4.007907602954219e-05,0.056518979370594,0.0138660622760653,8.368883572984487e-05,-3.7615348569395385e-35
Tx34-L_51-Nb_6-S_120-O_24-ts_85,Tx34,51.0,34.0,2.4166666666666665,8.5,12.0,6.0,0.7951303985640185,0.16431632064577395,0.00017667884147108768,-5.5751794181680375e-05,1.0405374540432852,-0.01752992517806502,-0.016718574075124493,-0.006368750478702013,4.439254494315037e-05,0.0656357482075691,0.0105725536122918,-6.230009282790882e-35,-2.368136684664676e-35
Tx34-L_51-Nb_6-S_120-O_24-ts_100,Tx34,51.0,34.0,2.4166666666666665,10.0,12.0,6.0,0.7690681148270151,0.18847497757257764,0.0003406539226696941,-3.7027024862202855e-05,1.0384033394599537,-0.008899391323905258,-0.01849948538984427,-0.010526979932589617,3.776355477924653e-05,0.0578330755233764,0.0113283861428499,-6.884384258608352e-35,-3.90388848556219e-35
Tx34-L_51-Nb_6-S_120-O_33-ts_85,Tx34,51.0,34.0,3.3333333333333335,8.5,12.0,6.0,0.8470308855561595,0.12099131744191269,5.7790272971887635e-05,-6.105003371594981e-05,1.1119994638471495,-0.0943101351868118,-0.011775108187796953,-0.006446590049588898,3.5856682984558574e-05,0.0673506781458854,0.0074364314787089,-4.4007035965087965e-35,-2.394687474547653e-35
Tx34-L_51-Nb_6-S_120-O_33-ts_100,Tx34,51.0,34.0,3.3333333333333335,10.0,12.0,6.0,0.8181075868249255,0.15092547738037393,0.0002097230231960388,-5.294009390414513e-05,1.1112050398275424,-0.08503892846194178,-0.015540270038667101,-0.010889103908156117,3.917570802514092e-05,0.0593484416604042,0.0088318074122071,-5.78870758132808e-35,-4.03568562390148e-35
Tx34-L_51-Nb_6-S_120-O_42-ts_85,Tx34,51.0,34.0,4.25,8.5,12.0,6.0,0.8975669614243749,0.07873607907208874,-5.9534393822841007e-05,-6.616079527700396e-05,1.1832938878667003,-0.17089778645819662,-0.006832970114309791,-0.0065408199534644365,3.825153800107728e-05,0.0692279562354087,0.0043757329694926,-2.5720398977420403e-35,-2.42735594340438e-35
Tx34-L_51-Nb_6-S_120-O_42-ts_100,Tx34,51.0,34.0,4.25,10.0,12.0,6.0,0.8657126746116359,0.11445968697927535,8.073820891197245e-05,-6.857538767135357e-05,1.183828737744151,-0.1609716413908026,-0.012574826708016901,-0.011274032293572475,3.543468208988543e-05,0.0610110387206077,0.0064039784483611,-4.690904625325826e-35,-4.175975823719832e-35
Tx34-L_68-Nb_6-S_60-O_15-ts_85,Tx34,68.0,34.0,1.5,8.5,6.0,6.0,0.4562658232406962,0.30838977796976486,0.15181577998834453,0.054695871179310344,0.8534508272051996,0.12348201976093062,0.06439988080187863,-0.004129568660957174,5.120844167549876e-05,0.1407524347305297,0.0830044820904731,0.0403973758220672,0.0144908307120203
Tx34-L_68-Nb_6-S_60-O_15-ts_100,Tx34,68.0,34.0,1.5,10.0,6.0,6.0,0.43627360870784015,0.30595173731232733,0.16027175245085218,0.06360888390277496,0.8467464958632932,0.12761020795026556,0.0708259564567448,0.00331904512292933,5.175775810073446e-05,0.1224129572510719,0.0750599578022956,0.0388786271214485,0.0154572185128927
Tx34-L_68-Nb_6-S_60-O_20-ts_85,Tx34,68.0,34.0,2.0,8.5,6.0,6.0,0.48019153690849703,0.30406848327541997,0.144357608852249,0.04957474138548514,0.9106035730691245,0.07601026826740243,0.06288098862586881,-0.01040657312728947,5.2795355756529716e-05,0.1425540000200271,0.0815102681517601,0.0384356826543808,0.0131731741130352
Tx34-L_68-Nb_6-S_60-O_20-ts_100,Tx34,68.0,34.0,2.0,10.0,6.0,6.0,0.458291053921202,0.30270408016123423,0.15393795054774306,0.05872428272775003,0.9031795151647187,0.08159436753210383,0.06893485753670955,-0.0026778160543981335,5.120844170392047e-05,0.1237191334366798,0.0739973336458206,0.0373458601534366,0.0143260275945067
Tx34-L_68-Nb_6-S_60-O_25-ts_85,Tx34,68.0,34.0,2.5,8.5,6.0,6.0,0.5038775230676478,0.2998586541231742,0.1368670703574453,0.04438160052620441,0.9665928308815797,0.030613317153008596,0.06062131634875665,-0.01659859152399867,5.035394950425598e-05,0.1445765793323516,0.0800745859742164,0.0364755131304264,0.0118384081870317
Tx34-L_68-Nb_6-S_60-O_25-ts_100,Tx34,68.0,34.0,2.5,10.0,6.0,6.0,0.48003842272164593,0.29965351066873375,0.14759144319480696,0.05374965758357869,0.9579215877749689,0.03847866641770819,0.06616722196685883,-0.008583663042846993,5.569452568465749e-05,0.1252707690000534,0.073011502623558,0.0358209945261478,0.0131741473451256
Tx34-L_68-Nb_6-S_60-O_30-ts_85,Tx34,68.0,34.0,3.0,8.5,6.0,6.0,0.526886966550905,0.2958002811416319,0.1294839965396888,0.03924029519893055,1.0225539981609466,-0.014789292279399933,0.05838571346502682,-0.022748878030197792,5.200189873733052e-05,0.1466673016548156,0.0786927640438079,0.0345497913658618,0.010519141331315
Tx34-L_68-Nb_6-S_60-O_30-ts_100,Tx34,68.0,34.0,3.0,10.0,6.0,6.0,0.501039612167996,0.2967766724334419,0.14136319564579233,0.04882780511097594,1.012533088234484,-0.004464276482073634,0.0633666561350596,-0.014433143166923198,5.615228936051153e-05,0.1269014924764633,0.0720813199877739,0.0343295857310295,0.0120359156280756
Tx34-L_68-Nb_6-S_90-O_15-ts_85,Tx34,68.0,34.0,1.5,8.5,9.0,6.0,0.5695805219141925,0.30698669982674404,0.09257459270465489,0.00852701710279018,0.8955124655323718,0.12603505572140652,0.015105450798471372,-0.020163234935071186,4.969782158070757e-05,0.1608850359916687,0.0719000548124313,0.0210771970450878,0.0014083764981478
Tx34-L_68-Nb_6-S_90-O_15-ts_100,Tx34,68.0,34.0,1.5,10.0,9.0,6.0,0.5462824394459298,0.31219272635499823,0.10564857266427535,0.014875141922565956,0.8904994255507582,0.12918072150724957,0.024201663746533948,-0.01948524923884011,5.383295338390326e-05,0.1401812136173248,0.0668373703956604,0.0222166702151298,0.0028453506529331
Tx34-L_68-Nb_6-S_90-O_24-ts_85,Tx34,68.0,34.0,2.4166666666666665,8.5,9.0,6.0,0.614906718569289,0.28911807958454383,0.07623698817756301,0.0026044674073652753,0.9753823529403961,0.05476300048823744,0.011000102323635503,-0.025629636876702843,5.691522878237265e-05,0.1649070382118225,0.0671808496117591,0.0174472481012344,3.1838022550800815e-05
Tx34-L_68-Nb_6-S_90-O_24-ts_100,Tx34,68.0,34.0,2.4166666666666665,10.0,9.0,6.0,0.5876340830445126,0.2985427299593921,0.09060465325828969,0.008298522878814007,0.9705365349256941,0.058765581916313286,0.020521676456210607,-0.02591238941863736,5.255121511993366e-05,0.1433095782995224,0.0634554773569107,0.019178494811058,0.0014706737129017
