model,skew,girderName,L,D,w_oh,ts,S,Nb,Kg,n_bm1,n_bm2,n_bm3,n_bm4,n_r1,n_r2,n_r3,n_r4,sum_RY,d-G1,d-G2,d-G3,d-G4
Tx62-L_93-Nb_4-S_90-O_17-ts_85-sk_60,60,Tx62,93,62,1.75,8.5,9,4,3354555.433,0.5834682622263803,0.29954056345603663,0.065607551,0.005337637,1.0120047043002656,0.3720004620292722,0.022991032426056875,0.001584902,7.808677861476099e-05,0.1474503725767135,0.052177012,0.012546918,3.61512866220437e-05
Tx62-L_93-Nb_4-S_90-O_26-ts_85-sk_60,60,Tx62,93,62,2.6666666666666665,8.5,9,4,3354555.433,0.6360874860287045,0.28858586734474156,0.052294523451609606,0.001247585,1.0484805107518493,0.28989938256025194,0.022441306,-7.60E-06,7.956688115484667e-05,0.1528322547674179,0.048871763,0.010220369,2.8881818252557423e-06
Tx62-L_93-Nb_4-S_90-O_35-ts_85-sk_60,60,Tx62,93,62,3.5833333333333335,8.5,9,4,3354555.433,0.6884698038303352,0.2775788337763224,0.039576389,0,1.079681619622792,0.20168052755360205,0.02130417,-0.001576312,7.150261113508805e-05,0.158346877,0.045767028,0.008034929,2.34689601086302e-10
Tx62-L_93-Nb_4-S_90-O_45-ts_85-sk_60,60,Tx62,93,62,4.5,8.5,9,4,3354555.433,0.739853393,0.2667558870002105,0.027591918140803456,0,1.1683272009399255,0.10754857610878493,0.019885197465121858,-0.0031169,7.788078495707396e-05,0.1639186292886734,0.042876359,0.006011023,2.0735550776418418e-10
Tx62-L_93-Nb_4-S_120-O_17-ts_85-sk_60,60,Tx62,93,62,1.75,8.5,12,4,3354555.433,0.6851456430410366,0.2453733957681006,0.038600664,3.372559929854318e-06,0.9909228830637233,0.2553916330643118,0.018055549,-0.000873428,6.974785038948994e-05,0.1656413078308105,0.03730122,0.005962297,-3.63E-11
Tx62-L_93-Nb_4-S_120-O_31-ts_85-sk_60,60,Tx62,93,62,3.1666666666666665,8.5,12,4,3354555.433,0.7671901953976982,0.2153615446870748,0.028532913,1.7579404651776123e-06,1.0518045194884058,0.12306510416656821,0.016818986790141113,-0.001549137,7.517234990928046e-05,0.1730186194181442,0.030283809,0.003773519,-3.96E-11
Tx62-L_93-Nb_4-S_120-O_45-ts_85-sk_60,60,Tx62,93,62,4.583333333333334,8.5,12,4,3354555.433,0.8469406867839218,0.1863218483830937,0.018716963907180466,2.538226962652612e-07,1.2139611895151579,-0.018153567,0.014907153057783772,-0.002135466,7.872001837938569e-05,0.1805975437164306,0.023932328,0.001878234,-3.96E-11
Tx62-L_93-Nb_4-S_120-O_60-ts_85-sk_60,60,Tx62,93,62,6,8.5,12,4,3354555.433,0.923508768,0.15880745365540153,0.009395771,0,1.382258568547281,-0.144561723,0.012635927261834648,-0.002634627,7.107536504236123e-05,0.1883868873119354,0.018307345,0.000455333,-3.76E-11
Tx62-L_124-Nb_4-S_60-O_17-ts_85-sk_60,60,Tx62,124,62,1.75,8.5,6,4,3354555.433,0.39459165799482826,0.29513846253878573,0.1678032431493628,0.046185392,1.1583549647168152,0.5234014616931296,0.27809346648163236,0.0218713,8.728017421333334e-05,0.3277298808097839,0.2045647203922271,0.1050202772021293,0.031791765
Tx62-L_124-Nb_4-S_60-O_21-ts_85-sk_60,60,Tx62,124,62,2.1666666666666665,8.5,6,4,3354555.433,0.4103550988550307,0.2955797996875887,0.16650514871648142,0.043943824791848295,1.184922127015181,0.5031469884068555,0.27189881552397605,0.019728084441138452,9.04540023611844e-05,0.3318471610546112,0.203959659,0.1022792607545852,0.028060012
Tx62-L_124-Nb_4-S_60-O_25-ts_85-sk_60,60,Tx62,124,62,2.5833333333333335,8.5,6,4,3354555.433,0.42631516649289514,0.29622589316660314,0.16528989984378034,0.041591674254215776,1.209363407257097,0.4824004536286463,0.2650797631046266,0.017867693501119778,0.000100037,0.3362870514392853,0.2035414725542068,0.099653877,0.024383809
Tx62-L_124-Nb_4-S_60-O_30-ts_85-sk_60,60,Tx62,124,62,3,8.5,6,4,3354555.433,0.4421314602840722,0.29693162504312004,0.16412831685730886,0.039112323,1.2324686239909493,0.46020142389076085,0.25811008379515643,0.015917068973651582,9.350576017652656e-05,0.3407791554927826,0.2032049596309662,0.097151749,0.020883303
Tx62-L_124-Nb_4-S_90-O_17-ts_85-sk_60,60,Tx62,124,62,1.75,8.5,9,4,3354555.433,0.48821652792191256,0.3147583463403656,0.12238427852921184,0.025763446279896143,1.0438581149185198,0.4981403099794402,0.03411238,0.009439241,8.654775236038859e-05,0.3827414512634277,0.184960201,0.065832153,0.006955834
Tx62-L_124-Nb_4-S_90-O_26-ts_85-sk_60,60,Tx62,124,62,2.6666666666666665,8.5,9,4,3354555.433,0.5262445802978793,0.31194168400946254,0.11441614637521197,0.020636027738016788,1.0793518145152656,0.4471693548383519,0.013958152,0.006571934,8.981313322919959e-05,0.3935613632202148,0.1808377057313919,0.060100932,0.003835224
Tx62-L_124-Nb_4-S_90-O_35-ts_85-sk_60,60,Tx62,124,62,3.5833333333333335,8.5,9,4,3354555.433,0.5640718002076652,0.3092260232394335,0.10656910119658487,0.015189911767244177,1.1104356098781438,0.3920984753021056,0.012284566571625757,0.003717964,8.753957362728215e-05,0.4048229455947876,0.1770769953727722,0.054698963,0.001224571
Tx62-L_124-Nb_4-S_90-O_45-ts_85-sk_60,60,Tx62,124,62,4.5,8.5,9,4,3354555.433,0.6011863076651451,0.30662549861231103,0.09891129,0.009616887,1.1381762852813473,0.33255890876989525,0.010517043575155397,0.000794978,8.752431482150769e-05,0.416242391,0.1736319661140442,0.049620889,1.70154216903029e-05
Tx62-L_124-Nb_4-S_120-O_17-ts_85-sk_60,60,Tx62,124,62,1.75,8.5,12,4,3354555.433,0.5729346167182374,0.31052141866086846,0.070683132,0.006638892,1.0009841229830703,0.4216939579129691,0.021709538,0.002465872,9.095754241172926e-05,0.4291616082191467,0.1572901308536529,0.039663114,0.000377621
Tx62-L_124-Nb_4-S_120-O_31-ts_85-sk_60,60,Tx62,124,62,3.1666666666666665,8.5,12,4,3354555.433,0.6347418487681359,0.29828715747461393,0.055074098,0.001565391,1.0400428427411035,0.33533023563481235,0.020731776,0.000470403,9.368123627950808e-05,0.4464958608150482,0.1466691046953201,0.031836186,3.421799647185253e-06
Tx62-L_124-Nb_4-S_120-O_45-ts_85-sk_60,60,Tx62,124,62,4.583333333333334,8.5,12,4,3354555.433,0.6953697537281984,0.2861618322925217,0.040284914,0,1.0727242943539803,0.2416473191782341,0.019192231209032025,-0.001505826,9.571828455534614e-05,0.4644282460212707,0.136882409,0.02456424,2.1933768135085074e-09
Tx62-L_124-Nb_4-S_120-O_60-ts_85-sk_60,60,Tx62,124,62,6,8.5,12,4,3354555.433,0.7541824488374125,0.2744013397500406,0.029005113488530382,0,1.1628528225797148,0.14091955960170177,0.017414572438872157,-0.003434715,8.221425629528767e-05,0.4827844798564911,0.1279838979244232,0.017904228,2.155284839489013e-09
Tx62-L_155-Nb_4-S_60-O_17-ts_85-sk_60,60,Tx62,155,62,1.75,8.5,6,4,3354555.433,0.34862104751966555,0.2787221089141024,0.17484894901130654,0.060383975025966256,1.2569458669344784,0.5439549899189197,0.41358180443515297,0.020938955,0.000104004,0.6986727118492126,0.4800733923912048,0.2855317592620849,0.1235691979527473
Tx62-L_155-Nb_4-S_60-O_21-ts_85-sk_60,60,Tx62,155,62,2.1666666666666665,8.5,6,4,3354555.433,0.3612611585151463,0.2790558446060896,0.17363443635088435,0.055856289,1.2852330645151009,0.5304278225802208,0.4148465473787004,0.019497068737383598,0.000111694,0.7050656080245972,0.4791157245635986,0.2797971963882446,0.1141815334558487
Tx62-L_155-Nb_4-S_60-O_25-ts_85-sk_60,60,Tx62,155,62,2.5833333333333335,8.5,6,4,3354555.433,0.3740872147066033,0.2796502809571124,0.17252776968421857,0.050803566,1.311637701611854,0.5169696572576509,0.4155124999996676,0.018521232,0.000108887,0.7122548818588257,0.4786292314529419,0.2742770910263061,0.1047296151518821
Tx62-L_155-Nb_4-S_60-O_30-ts_85-sk_60,60,Tx62,155,62,3,8.5,6,4,3354555.433,0.3867665903569573,0.280322026,0.17148980922636298,0.046954596,1.3369159274182854,0.5023762096770175,0.4159724798383769,0.017437084173373148,0.000106445,0.7195807099342346,0.478328675,0.2690112590789795,0.095575839
Tx62-L_155-Nb_4-S_90-O_17-ts_85-sk_60,60,Tx62,155,62,1.75,8.5,9,4,3354555.433,0.4255820464790213,0.3110473811998899,0.15609066944142908,0.040712074,1.0998395161281522,0.5544222782253628,0.18247061491920885,0.017857402973776037,0.000113922,0.8038555383682251,0.4575332403182983,0.2032537907361984,0.040442362
Tx62-L_155-Nb_4-S_90-O_26-ts_85-sk_60,60,Tx62,155,62,2.6666666666666665,8.5,9,4,3354555.433,0.4550302878941903,0.3110338397500113,0.15313953520625975,0.03639077,1.1356960685474784,0.5200356350802291,0.16496646925390027,0.014835952,0.000111038,0.8215441107749939,0.4533396065235138,0.1927070319652557,0.03011702
Tx62-L_155-Nb_4-S_90-O_35-ts_85-sk_60,60,Tx62,155,62,3.5833333333333335,8.5,9,4,3354555.433,0.4841733194585096,0.311278696,0.150224988,0.031712699,1.1677287298377754,0.48288694556412987,0.14686183215714058,0.011874476278972356,0.000103943,0.8402841687202454,0.4499005675315857,0.1828470975160598,0.020680768
Tx62-L_155-Nb_4-S_90-O_45-ts_85-sk_60,60,Tx62,155,62,4.5,8.5,9,4,3354555.433,0.512604315,0.3116558584804999,0.1473790357265557,0.026805893166818653,1.1969739919345264,0.44220438508029136,0.1288064516128002,0.008721935,0.000104736,0.8593477010726929,0.446982741,0.1736513972282409,0.012446277
Tx62-L_155-Nb_4-S_120-O_17-ts_85-sk_60,60,Tx62,155,62,1.75,8.5,12,4,3354555.433,0.49604983697497607,0.32000729795326466,0.11450465487330416,0.023240461,1.0268808467733719,0.5194715221770038,0.017004593,0.009448901,9.979235645118933e-05,0.895240307,0.4178599715232849,0.141615555,0.012418621
Tx62-L_155-Nb_4-S_120-O_31-ts_85-sk_60,60,Tx62,155,62,3.1666666666666665,8.5,12,4,3354555.433,0.5438111966697002,0.3159592924034933,0.10425367325694053,0.017123984,1.0652512096765672,0.46105594758027635,0.011530243510575452,0.006305976,0.000103638,0.9256787896156312,0.4053977131843567,0.1259422302246093,0.004975416
Tx62-L_155-Nb_4-S_120-O_45-ts_85-sk_60,60,Tx62,155,62,4.583333333333334,8.5,12,4,3354555.433,0.5905974054799299,0.31213682969104406,0.094239209,0.010651844432873894,1.098203225805573,0.3971372731851661,0.009704009,0.00314418,0.000100067,0.9575120210647584,0.3942330181598663,0.1113321185111999,3.205059329047799e-05
Tx62-L_155-Nb_4-S_120-O_60-ts_85-sk_60,60,Tx62,155,62,6,8.5,12,4,3354555.433,0.6360172597983119,0.30860240027724184,0.084624294,0.00410424,1.126855846773292,0.32757840221747986,0.007805226,-4.97E-05,7.675158499864665e-05,0.9901837110519408,0.3843057751655578,0.097754098,6.203398683624073e-09
Tx70-L_105-Nb_4-S_60-O_17-ts_85-sk_60,60,Tx70,105,70,1.75,8.5,6,4,4423890.432,0.46989200302305567,0.31217167044570643,0.14403037037025512,0.032472891156436604,1.0719763392848567,0.4708664062496233,0.12595315290168496,0.016698381696415212,8.740225973724591e-05,0.1566807180643081,0.085312851,0.035215233,0.004518128
Tx70-L_105-Nb_4-S_60-O_21-ts_85-sk_60,60,Tx70,105,70,2.1666666666666665,8.5,6,4,4423890.432,0.4903936507932585,0.311641572,0.1412965079363949,0.029134994331042448,1.0984163690467403,0.44211361607107486,0.11223946242550543,0.013953520275286456,7.682791893159902e-05,0.1592613905668258,0.084645405,0.033730678,0.003327025
Tx70-L_105-Nb_4-S_60-O_25-ts_85-sk_60,60,Tx70,105,70,2.5833333333333335,8.5,6,4,4423890.432,0.5111336054417679,0.3112066817835757,0.13855322751311666,0.025628824640946995,1.1225472470229114,0.4122101190472893,0.097982645,0.011330894252223077,7.961264793721057e-05,0.1619584560394287,0.084042534,0.032300897,0.002231423
Tx70-L_105-Nb_4-S_60-O_30-ts_85-sk_60,60,Tx70,105,70,3,8.5,6,4,4423890.432,0.5317571579738755,0.3108006651547022,0.135839002,0.022012069160980124,1.1451267857133696,0.3804823288687432,0.083681501,0.008647374,8.343497458440652e-05,0.1646691113710403,0.083476432,0.030930154,0.0012767
Tx70-L_105-Nb_4-S_90-O_17-ts_85-sk_60,60,Tx70,105,70,1.75,8.5,9,4,4423890.432,0.5804479516246301,0.3095213303096541,0.076216886,0.006236951,1.0097867559515732,0.38751781994016615,0.022852283,0.002223087,8.779135887948541e-05,0.1828587502241134,0.070506021,0.017899813,9.421591130376328e-06
Tx70-L_105-Nb_4-S_90-O_26-ts_85-sk_60,60,Tx70,105,70,2.6666666666666665,8.5,9,4,4423890.432,0.630363416,0.2997663492061094,0.062913908,0.001424743,1.0485254464277327,0.31388485863070126,0.022023851376470477,-5.95E-05,8.175650779662647e-05,0.1891805380582809,0.06676589,0.014856864,4.030691336254222e-10
Tx70-L_105-Nb_4-S_90-O_35-ts_85-sk_60,60,Tx70,105,70,3.5833333333333335,8.5,9,4,4423890.432,0.6801817687069388,0.28999117157951104,0.050015979,0.0001714,1.082247693451515,0.23468024553552655,0.020579501488078775,-0.002325295,8.120719137139076e-05,0.1956508457660675,0.063225649,0.011970048,3.7806735520007346e-10
Tx70-L_105-Nb_4-S_90-O_45-ts_85-sk_60,60,Tx70,105,70,4.5,8.5,9,4,4423890.432,0.729248617,0.2803785336354522,0.037581814,0.0001523,1.1331988095229029,0.1499462611605943,0.018865523,-0.004572786,8.448783103176538e-05,0.2021770030260086,0.059900861,0.009251388,3.5535016595922286e-10
Tx70-L_105-Nb_4-S_120-O_17-ts_85-sk_60,60,Tx70,105,70,1.75,8.5,12,4,4423890.432,0.6760008465603057,0.2705145275885969,0.042198148,0,0.9900739583325412,0.2779327380950158,0.019455810546859437,-0.001156746,8.428565207907468e-05,0.20328474,0.05314818,0.008747803,-1.45E-10
Tx70-L_105-Nb_4-S_120-O_31-ts_85-sk_60,60,Tx70,105,70,3.1666666666666665,8.5,12,4,4423890.432,0.7547087528338634,0.2425543612998815,0.030648507180625516,0,1.0333823660706019,0.1566376488093985,0.017558379,-0.002124734,7.747641745936562e-05,0.2124980837106704,0.044971146,0.005589193,-1.40E-10
Tx70-L_105-Nb_4-S_120-O_45-ts_85-sk_60,60,Tx70,105,70,4.583333333333334,8.5,12,4,4423890.432,0.8318433862427208,0.21506367346921573,0.021382203325757645,0,1.1847180059514333,0.026615113467240614,0.014970332263752904,-0.003011381,7.852164452515353e-05,0.2219040244817733,0.037424602,0.00281894,-1.27E-10
Tx70-L_105-Nb_4-S_120-O_60-ts_85-sk_60,60,Tx70,105,70,6,8.5,12,4,4423890.432,0.9066065608458355,0.18856382464081667,0.012517713529846371,8.386479591830025e-07,1.3459538690465422,-0.111467308,0.012010352725064797,-0.003809381,7.591239159410179e-05,0.2315129935741424,0.030579502,0.000668102,-1.08E-10
Tx70-L_140-Nb_4-S_60-O_17-ts_85-sk_60,60,Tx70,140,70,1.75,8.5,6,4,4423890.432,0.4013740476187265,0.30227697278887383,0.17230653061210707,0.048473099,1.1647581473204967,0.524539788,0.32085957031224327,0.033228387,0.000111572,0.4154020547866821,0.2653346359729767,0.1386459171772003,0.039775968
Tx70-L_140-Nb_4-S_60-O_21-ts_85-sk_60,60,Tx70,140,70,2.1666666666666665,8.5,6,4,4423890.432,0.41665054421735376,0.30261329931948583,0.1706866326529247,0.046319897959146615,1.192472656249046,0.5068025111603088,0.3166412946426038,0.030679422,0.000115356,0.4201115071773529,0.2645974457263946,0.1351236701011657,0.034751099
Tx70-L_140-Nb_4-S_60-O_25-ts_85-sk_60,60,Tx70,140,70,2.5833333333333335,8.5,6,4,4423890.432,0.43212605442142304,0.30316772108819284,0.16916416666653133,0.044060255,1.2181812499990254,0.48878303571389464,0.3117209263390363,0.028450279,9.240711455049677e-05,0.4252083897590637,0.2640858888626098,0.1317291408777237,0.029796626
Tx70-L_140-Nb_4-S_60-O_30-ts_85-sk_60,60,Tx70,140,70,3,8.5,6,4,4423890.432,0.44745959183637674,0.30378476190451886,0.1677094047617706,0.041667109,1.2426253348204344,0.4694580357139101,0.30659720982118327,0.026118068150090712,0.000109741,0.4303563237190246,0.2636703252792358,0.1284876465797424,0.025100341
Tx70-L_140-Nb_4-S_90-O_17-ts_85-sk_60,60,Tx70,140,70,1.75,8.5,9,4,4423890.432,0.49006615646219304,0.3234706122446392,0.13203353741486037,0.027696667,1.0455274553563063,0.5024474888388838,0.073362758,0.014038290841227609,0.000103393,0.4784575998783111,0.2433266043663025,0.090093635,0.006550578
Tx70-L_140-Nb_4-S_90-O_26-ts_85-sk_60,60,Tx70,140,70,2.6666666666666665,8.5,9,4,4423890.432,0.5261276530608037,0.3210416666664099,0.12424034013595502,0.022233815901342754,1.0826742187491338,0.45715929129427707,0.048329767717595264,0.010232691301610116,9.735096222129869e-05,0.4907831847667694,0.2387296259403228,0.082944453,0.002667564
Tx70-L_140-Nb_4-S_90-O_35-ts_85-sk_60,60,Tx70,140,70,3.5833333333333335,8.5,9,4,4423890.432,0.5619714965981899,0.3187514285711736,0.1166398469386822,0.016422521258490263,1.115626785713393,0.4082547433032448,0.022976744,0.006448662,0.000104065,0.5036097168922424,0.2345390766859054,0.076193511,4.319123036111705e-05
Tx70-L_140-Nb_4-S_90-O_45-ts_85-sk_60,60,Tx70,140,70,4.5,8.5,9,4,4423890.432,0.5971509523804747,0.3165718367344406,0.10924042516998064,0.010445435799311372,1.145413839284798,0.3552340401782872,0.002974339,0.002573405,0.000109436,0.5166066884994507,0.2306895107030868,0.069838792,1.413391419191612e-05
Tx70-L_140-Nb_4-S_120-O_17-ts_85-sk_60,60,Tx70,140,70,1.75,8.5,12,4,4423890.432,0.5689407482988645,0.31969959183647895,0.081234524,0.007900509,1.000186719,0.43532460937465167,0.02055034,0.003755381,0.000108215,0.5307743549346924,0.2112981379032135,0.056078613,1.7369611668982543e-05
Tx70-L_140-Nb_4-S_120-O_31-ts_85-sk_60,60,Tx70,140,70,3.1666666666666665,8.5,12,4,4423890.432,0.6275256462580014,0.3089435374147188,0.06564966,0.001928503,1.0420359374991663,0.3581379743300706,0.019384199,0.000853393,9.727466829190234e-05,0.5511324405670166,0.1992949098348617,0.045918152,3.438973106284493e-09
Tx70-L_140-Nb_4-S_120-O_45-ts_85-sk_60,60,Tx70,140,70,4.583333333333334,8.5,12,4,4423890.432,0.6851871428565947,0.29834435374125795,0.050632594,0.000124983,1.0778169642848519,0.27419846540156634,0.017622606,-0.002031368,0.000105362,0.572171152,0.188161165,0.0363864,3.4077751731587114e-09
Tx70-L_140-Nb_4-S_120-O_60-ts_85-sk_60,60,Tx70,140,70,6,8.5,12,4,4423890.432,0.7414090476184545,0.2881002721086131,0.036240731,0.000104141,1.1251938616062425,0.18363646763378164,0.015625617326996424,-0.004869888,0.00010025,0.5936917662620544,0.1779546439647674,0.02750615,3.3918348130157483e-09
Tx70-L_175-Nb_4-S_60-O_17-ts_85-sk_60,60,Tx70,175,70,1.75,8.5,6,4,4423890.432,0.3567848054418914,0.2850027972786835,0.17853101496584356,0.062579918,1.265724553570416,0.5451441517852781,0.4534614285710658,0.036952106584791866,0.000116455,0.8914238810539246,0.6211466193199158,0.3741564452648163,0.1606381684541702
Tx70-L_175-Nb_4-S_60-O_21-ts_85-sk_60,60,Tx70,175,70,2.1666666666666665,8.5,6,4,4423890.432,0.3691953197275958,0.2851597496596358,0.17697279999985843,0.057725828571382386,1.2953324999989637,0.5335176785710017,0.45659616071392045,0.035264919,0.000118164,0.8987566828727722,0.6197567582130432,0.3666322231292724,0.1481348127126693
Tx70-L_175-Nb_4-S_60-O_25-ts_85-sk_60,60,Tx70,175,70,2.5833333333333335,8.5,6,4,4423890.432,0.38180706394527275,0.2855772952378668,0.17550975782298883,0.052315053061182636,1.3231633928560844,0.5221462499995823,0.45904888392820414,0.034097762,0.000124512,0.9070709943771362,0.6189389824867249,0.3593350946903229,0.1354874819517135
Tx70-L_175-Nb_4-S_60-O_30-ts_85-sk_60,60,Tx70,175,70,3,8.5,6,4,4423890.432,0.39427853061192947,0.2860733387752813,0.1741242013604049,0.049377589,1.3499255357132056,0.5097588839281636,0.4612501785710596,0.032811735,0.000133301,0.9155389666557312,0.6183443665504456,0.3523545861244201,0.1232243105769157
Tx70-L_175-Nb_4-S_90-O_17-ts_85-sk_60,60,Tx70,175,70,1.75,8.5,9,4,4423890.432,0.4305292625846896,0.31930233469362207,0.16417199455769177,0.043401545578196574,1.107787589284828,0.5531946874995575,0.22663482142839012,0.026591010044621586,0.000123108,1.0134483575820925,0.5961671471595764,0.2715701758861542,0.047674488
Tx70-L_175-Nb_4-S_90-O_26-ts_85-sk_60,60,Tx70,175,70,2.6666666666666665,8.5,9,4,4423890.432,0.45881965714249007,0.319290928,0.16098723265293244,0.03910274,1.1454978571419405,0.5227113392852961,0.21219374999983026,0.022845906808017437,0.000120727,1.0334315299987793,0.5913651585578918,0.2582438588142395,0.034042954
Tx70-L_175-Nb_4-S_90-O_35-ts_85-sk_60,60,Tx70,175,70,3.5833333333333335,8.5,9,4,4423890.432,0.48679584217648125,0.31957514013579874,0.15792330884341108,0.03443665,1.1795674999990564,0.4898473660710367,0.19700872767841382,0.019175149,0.000114136,1.0546320676803589,0.5874630808830261,0.2457513958215713,0.021836935
Tx70-L_175-Nb_4-S_90-O_45-ts_85-sk_60,60,Tx70,175,70,4.5,8.5,9,4,4423890.432,0.5140717714281602,0.32001057959158075,0.15496715102028416,0.02951163,1.210983035713317,0.4537225446424942,0.18176196428556887,0.015277728794630633,0.000109375,1.0761795043945312,0.5841599702835083,0.2340920120477676,0.011555482
Tx70-L_175-Nb_4-S_120-O_17-ts_85-sk_60,60,Tx70,175,70,1.75,8.5,12,4,4423890.432,0.49673734965946653,0.3284706394555195,0.12668488707472858,0.025500495238074836,1.0296422321420335,0.5234462946424384,0.054767455,0.013707071707578318,0.000112793,1.1160825490951538,0.5505000352859497,0.1944542527198791,0.010628332
Tx70-L_175-Nb_4-S_120-O_31-ts_85-sk_60,60,Tx70,175,70,3.1666666666666665,8.5,12,4,4423890.432,0.5419643210880017,0.32499583129225695,0.1167706013604508,0.018905891,1.0702257142848581,0.47163714285676556,0.023069598214267257,0.009521792,0.000113159,1.150754451751709,0.5365891456604004,0.1749089807271957,0.001820143
Tx70-L_175-Nb_4-S_120-O_45-ts_85-sk_60,60,Tx70,175,70,4.583333333333334,8.5,12,4,4423890.432,0.5862659482988507,0.3217756734691303,0.10711275102032247,0.011904763265296598,1.1056561607134012,0.41485758928538236,0.003232344,0.005316094,0.000109253,1.1870639324188232,0.5241440534591675,0.156653345,2.200051494583022e-05
